Unnamed: 0,ODT,RowID,platform.BAT.batteryCurrentDir,platform.BAT.batteryCurrent[0:2],platform.BAT.batteryVoltage[0:2],platform.EPS.switchVoltages[0:9],platform.EPS.switchCurrents[0:9],platform.EPS.actualSwitchStatesBitmap,platform.EPS.expectedSwitchStatesBitmap,platform.ADCS.busVoltages_2,platform.ADCS.busVoltages_1,platform.ADCS.busVoltages_0,platform.ADCS.busCurrents_2,platform.ADCS.busCurrents_1,platform.ADCS.busCurrents_0,platform.EPS.busCurrentDraws_1,platform.EPS.busCurrentDraws_0,platform.EPS.busCurrents_3,platform.EPS.busCurrents_2,platform.EPS.busCurrents_1,platform.EPS.busCurrents_0,platform.EPS.busVoltages_3,platform.EPS.busVoltages_2,platform.EPS.busVoltages_1,platform.EPS.busVoltages_0,platform.EPS.solarArrayVoltages_2,platform.EPS.solarArrayVoltages_1,platform.EPS.solarArrayVoltages_0,platform.EPS.solarArrayCurrents_4,platform.EPS.solarArrayCurrents_3,platform.EPS.solarArrayCurrents_2,platform.EPS.solarArrayCurrents_1,platform.EPS.solarArrayCurrents_0,platform.EPS.switchCurrents_9,platform.EPS.switchCurrents_8,platform.EPS.switchCurrents_7,platform.EPS.switchCurrents_6,platform.EPS.switchCurrents_5,platform.EPS.switchCurrents_4,platform.EPS.switchCurrents_3,platform.EPS.switchCurrents_2,platform.EPS.switchCurrents_1,platform.EPS.switchCurrents_0,platform.EPS.switchVoltages_9,platform.EPS.switchVoltages_8,platform.EPS.switchVoltages_7,platform.EPS.switchVoltages_6,platform.EPS.switchVoltages_5,platform.EPS.switchVoltages_4,platform.EPS.switchVoltages_3,platform.EPS.switchVoltages_2,platform.EPS.switchVoltages_1,platform.EPS.switchVoltages_0,platform.BAT.batteryVoltage_2,platform.BAT.batteryVoltage_1,platform.BAT.batteryVoltage_0,platform.BAT.batteryCurrent_2,platform.BAT.batteryCurrent_1,platform.BAT.batteryCurrent_0,platform.EPS.solarArrayCurrents[0:4],platform.EPS.solarArrayVoltages[0:2],platform.EPS.busVoltages[0:3],platform.EPS.busCurrents[0:3],platform.EPS.busCurrentDraws[0:1],platform.ADCS.busCurrents[0:2],platform.ADCS.busVoltages[0:2],platform.ADCS.sensorCurrent,platform.ADCS.mtqCurrent,platform.CMC.current3V3,platform.CMC.current5V,platform.CMC.voltage3V3,platform.CMC.voltage5V,obsw.platform.obc.TelemetryADCA.channelOutput[3],obsw.platform.obc.TelemetryADCA.channelOutput[0],obsw.platform.obc.TelemetryADCA.channelOutput[1],obsw.platform.obc.TelemetryADCA.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[0],obsw.platform.obc.TelemetryADCB.channelOutput[1],obsw.platform.obc.TelemetryADCB.channelOutput[2],obsw.platform.obc.TelemetryADCB.channelOutput[3],obsw.platform.obc.TelemetryADCC.channelOutput[1],obsw.platform.obc.TelemetryADCC.channelOutput[2],obsw.platform.obc.TelemetryADCC.channelOutput[5],obsw.platform.obc.TelemetryADCB.channelOutput[4],obsw.platform.obc.TelemetryADCC.channelOutput[6],obsw.platform.obc.TelemetryADCB.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[6],obsw.platform.obc.TelemetryADCA.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[3],cdh.telemetry.DataPool.paramValid
47,7510249,124798,1,32514058,812477333,6193197131869093832427316228,2478301477751764065176265730,420,420,254,208,1023,72,161,572,8,11,2,34,47,12,256,696,777,912,767,334,264,768,620,0,3,5,2,9,19,5,48,2,5,3,2,2,4,777,777,12,860,2,20,914,2,5,917,858,774,10,8,31,5500780000000.0,277166847,980068000000.0,12934219778,11272,78636700000000.0,140628000000000.0,5374,386,17821,65507,1258,829,2164,2158,1145,3359,3349,477,3343,318,1620,3,2177,25,3377,5,2306,33,2439,2303,11111111111111111111
48,7510308,124799,1,32514059,811428757,3717318232737033594945152004,2478301477751762965664637954,420,420,619,568,513,891,384,933,7,11,2,34,46,11,256,696,777,912,743,336,264,512,306,166,2,5,2,9,19,5,47,2,5,3,2,2,4,777,777,12,861,2,19,915,2,3,917,858,773,11,8,31,5499880000000.0,277168871,980068000000.0,11859429378,11271,64141100000000.0,141165000000000.0,8456,488,17833,65501,1258,828,2164,2158,1142,3359,3348,477,3342,318,1619,3,2177,25,3378,4,2316,34,2439,2299,11111111111111111111
49,7510368,124800,1,32514058,812478352,2479377014012954107241571332,2478301477751764065176265730,420,420,226,777,513,644,833,963,8,11,2,34,46,12,256,696,777,912,788,385,264,384,509,347,2,5,2,9,19,5,48,2,5,3,2,2,4,777,777,12,861,2,20,914,2,2,912,859,774,10,8,31,5500070000000.0,277219092,980068000000.0,12933171202,11272,66232800000000.0,141221000000000.0,9044,213,17845,65501,1258,828,2164,2159,1149,3359,3349,477,3343,317,1618,3,2178,25,3378,5,2309,33,2438,2304,11111111111111111111
50,7510428,124801,1,32514058,812477332,2479377012860032602634724356,2478301477751764065176265730,420,420,537,888,512,1012,448,1015,8,11,2,34,46,12,256,696,777,912,752,339,264,640,1006,213,2,5,2,9,19,5,48,2,5,3,2,2,4,777,777,12,861,2,19,914,2,2,916,858,774,10,8,31,5499930000000.0,277171952,980068000000.0,12933171202,11272,69780400000000.0,140976000000000.0,8618,947,17845,65501,1258,828,2164,2159,1143,3359,3348,478,3343,318,1617,3,2178,25,3378,4,2316,34,2440,2299,11111111111111111111
51,7510488,124802,1,32514058,811428756,2479378193451653320046027780,2478301477751764065176264706,420,420,749,329,512,834,736,529,7,11,2,33,47,12,256,696,777,912,776,340,264,768,682,261,2,5,2,8,19,5,48,2,5,3,2,2,4,777,777,12,861,2,19,915,2,2,916,858,773,10,8,31,5499980000000.0,277173000,980068000000.0,12934218754,11271,72804100000000.0,140826000000000.0,9015,298,17856,65501,1258,828,2164,2159,1141,3359,3349,477,3343,318,1616,3,2178,25,3379,4,2314,34,2440,2297,11111111111111111111
52,7510549,124803,1,32514058,812477332,6193197130716173427332098052,2478301477751764065176265730,420,420,245,58,513,934,513,971,8,12,2,34,46,12,256,696,777,912,662,394,264,768,983,337,2,5,2,9,19,5,48,2,5,3,2,2,4,778,777,12,861,2,19,914,2,5,916,858,774,10,8,31,5500060000000.0,277228182,980068000000.0,12933171202,12296,66761100000000.0,141028000000000.0,7214,648,17868,65501,1258,828,2164,2159,1149,3359,3349,478,3342,318,1616,3,2179,25,3379,5,2307,34,2439,2304,11111111111111111111
53,7510609,124804,1,32514057,811428756,3717318233889955098478257156,2478301476598843660081046530,420,420,326,423,513,90,161,536,7,12,2,34,47,12,256,696,777,912,5,406,371,0,242,132,220,5,2,9,19,5,49,2,4,3,2,2,4,777,777,11,861,2,20,915,2,3,916,858,773,9,8,31,5733920000000.0,389437445,980068000000.0,12934219778,12295,73688900000000.0,141126000000000.0,6357,289,17868,65501,1258,829,2165,2159,1143,3359,3348,477,3343,318,1615,3,2179,25,3379,4,2312,34,2438,2295,11111111111111111111
54,7510668,124805,1,31465481,812477332,2479369930463228703262123012,2478302657190462178469094402,420,420,161,718,1022,389,321,1008,8,11,2,33,46,12,512,884,777,905,22,335,340,256,783,271,74,5,2,9,19,5,47,2,4,4,2,2,4,777,777,12,860,2,20,908,2,2,916,858,774,9,8,30,5577300000000.0,356858902,972552000000.0,12933170178,11272,69290800000000.0,140559000000000.0,7719,274,17880,65501,1258,829,2148,2143,1151,3359,3348,478,3343,317,1614,3,2162,25,3379,5,2306,34,2438,2303,11111111111111111111
55,7510728,124806,0,32514072,812477324,3717307607412446037658051588,2478300297160141148741706754,420,420,89,345,513,0,385,835,7,11,2,34,46,12,256,380,777,903,2,22,1,896,121,201,2,1,2,9,19,5,46,2,5,2,2,2,4,777,777,11,860,2,19,906,2,3,908,858,774,24,8,31,1101870000000.0,1071106,970404000000.0,12933171202,11271,57406600000000.0,141105000000000.0,8968,387,17880,65501,1259,829,2142,2137,1150,3358,3349,478,3343,318,1614,3,2157,25,3379,5,2313,34,2438,2295,11111111111111111111
56,7510788,124807,0,32514072,812477323,2479365206943825427447948292,2478301476598845859104303106,420,420,619,568,513,140,417,542,7,11,2,34,47,12,256,380,777,903,1,5,3,768,851,8,2,2,2,10,19,5,51,2,4,3,2,2,4,777,777,11,861,2,19,904,2,2,907,858,774,24,8,31,2201180000000.0,3150849,970404000000.0,12934219778,11271,74547900000000.0,141165000000000.0,7385,328,17880,65501,1259,829,2141,2135,1153,3358,3349,478,3343,318,1614,3,2156,24,3379,4,2318,34,2439,2301,11111111111111111111
57,7510849,124808,0,32514072,812477323,6193185324799966253219062788,2478301476598843660081046530,420,420,694,601,512,56,129,957,8,11,2,34,47,11,704,80,778,902,1,2,1,896,425,4,1,1,2,9,19,5,49,2,4,3,2,2,4,777,777,12,861,2,19,904,2,5,907,858,774,24,8,31,1100590000000.0,1050625,969331000000.0,11860477954,11272,65773200000000.0,140899000000000.0,8925,420,17880,65501,1259,829,2140,2135,1151,3359,3349,478,3343,318,1615,3,2155,24,3379,4,2315,34,2438,2297,11111111111111111111
58,7510908,124809,0,32514073,812477322,3717305246229205702347072516,1240361437313464484693550082,420,420,1012,359,513,33,450,996,7,11,2,34,46,12,576,852,777,901,2,1,1,256,884,2,1,2,2,9,19,5,50,2,4,3,2,1,4,777,777,11,861,2,19,904,2,3,906,858,774,25,8,31,2200100000000.0,1049602,968257000000.0,12933171202,11271,68474800000000.0,141109000000000.0,7671,275,17892,65501,1259,829,2139,2134,1153,3359,3349,477,3344,318,1615,3,2154,24,3379,5,2316,34,2438,2299,11111111111111111111
59,7510968,124810,0,32514073,812478346,3717304065637583886497883140,2478301476598844759592674306,420,420,182,338,1022,101,129,523,7,12,2,33,46,12,576,852,777,901,1,1,1,896,425,4,1,1,2,9,19,5,50,2,4,3,2,2,4,777,777,12,860,2,19,903,2,3,906,859,774,25,8,31,1100590000000.0,1049601,968257000000.0,12933170178,12295,71897900000000.0,140508000000000.0,8321,438,17892,65501,1259,829,2138,2133,1151,3358,3348,478,3343,318,1615,3,2153,25,3379,5,2311,34,2438,2308,11111111111111111111
60,7511028,124811,0,32514073,812478346,2479364026352203611598758916,2478301476598841461056742402,420,420,957,631,513,116,386,1016,7,11,2,34,46,13,576,852,777,901,1,2,1,896,425,4,1,1,2,9,18,5,47,2,4,3,2,2,4,777,777,12,860,2,19,903,2,2,906,859,774,25,8,31,1100590000000.0,1050625,968257000000.0,14006913026,11271,69844900000000.0,141182000000000.0,8955,328,17892,65501,1259,829,2137,2132,1151,3359,3348,477,3343,318,1615,3,2152,24,3379,4,2313,33,2437,2296,11111111111111111111
61,7511088,124812,0,32514073,812478345,2479364026352203610523968516,2478301477751761866153010178,420,420,226,777,513,361,897,918,7,11,2,34,46,12,576,852,777,901,1,2,1,896,425,4,1,1,2,9,19,5,46,2,5,3,2,2,4,777,776,11,860,2,19,903,2,2,905,859,774,25,8,31,1100590000000.0,1050625,968257000000.0,12933171202,11271,63144700000000.0,141221000000000.0,6561,473,17880,65501,1259,829,2136,2131,1152,3358,3349,477,3343,318,1616,3,2151,24,3379,5,2314,33,2438,2296,11111111111111111111
62,7511149,124813,0,32514073,812477321,6193182963616723718884828164,2478301477751766264199521282,420,420,271,695,513,956,513,1012,8,11,2,33,46,12,576,852,777,901,1,1,1,896,425,4,1,1,2,9,19,5,50,2,5,3,2,2,4,777,777,12,860,2,19,902,2,5,905,858,774,25,8,31,1100590000000.0,1049601,968257000000.0,12933170178,11272,69578600000000.0,141199000000000.0,6096,694,17880,65501,1259,829,2135,2130,1152,3358,3349,478,3342,318,1617,3,2150,24,3378,4,2314,33,2438,2297,11111111111111111111
63,7511209,124814,0,32514072,812477321,2479361665168962176776151044,2478301477751766264199521282,420,420,118,121,512,52,321,1004,7,11,2,34,46,12,768,48,778,898,1,2,1,896,425,4,1,1,2,9,19,5,50,2,5,3,2,2,4,776,777,12,860,2,19,901,2,2,905,858,774,24,8,31,1100590000000.0,1050625,965036000000.0,12933171202,11271,69015900000000.0,140770000000000.0,8691,173,17880,65501,1259,829,2130,2126,1157,3355,3345,453,3340,318,4095,1520,2145,25,3374,4,2306,34,2437,2294,11111111111111111111
64,7511268,124815,0,32514078,812477319,2479359303985720741952496644,2478301477751765164686845954,420,420,528,557,1021,271,193,936,8,11,2,33,84,12,640,820,777,897,1,1,1,768,867,0,2,1,2,10,18,5,49,2,5,3,2,2,4,777,776,12,860,2,19,899,2,2,903,858,774,30,8,31,1101660000000.0,1049601,963962000000.0,12973016066,11272,64334400000000.0,140400000000000.0,8471,957,17868,65501,1259,829,2129,2124,1154,3355,3344,454,3339,319,4095,1542,2144,24,3375,4,2311,34,2438,2295,11111111111111111111
65,7511328,124816,0,32514078,812477318,2479359303985721841464124420,2478302657190461078957466626,420,420,317,952,513,808,641,936,7,11,2,34,90,12,640,820,777,897,1,1,2,896,425,4,1,1,2,9,19,5,46,2,4,4,2,2,4,777,776,12,861,2,19,899,2,2,902,858,774,30,8,31,1100590000000.0,2098177,963962000000.0,12979308546,11271,64364500000000.0,141268000000000.0,9299,210,17868,65501,1259,829,2127,2123,1157,3355,3345,454,3339,319,4095,1538,2144,24,3375,4,2306,34,2437,2303,11111111111111111111
66,7511388,124817,0,32514078,812477318,3717299343271102116364297219,2478301476598841461056742402,420,420,738,519,512,699,864,512,7,11,2,34,80,12,640,820,777,897,1,2,1,896,425,4,1,1,2,9,18,5,47,2,4,3,2,2,3,777,777,12,861,2,19,899,2,3,902,858,774,30,8,31,1100590000000.0,1050625,963962000000.0,12968822786,11271,70484800000000.0,140877000000000.0,6661,231,17856,65501,1259,829,2126,2122,1156,3355,3345,453,3339,318,4095,1521,2143,25,3375,4,2316,33,2437,2295,11111111111111111111
67,7511449,124818,0,32514078,812477318,6193179421841861565576127491,2478302657190462178469094402,420,420,180,520,513,743,512,513,7,11,2,34,78,12,640,820,777,897,1,2,1,896,425,4,1,1,2,9,19,5,47,2,4,4,2,2,3,777,776,11,860,2,19,899,2,5,902,858,774,30,8,31,1100590000000.0,1050625,963962000000.0,12966725634,11271,70575000000000.0,141152000000000.0,8887,384,17845,65501,1259,829,2126,2121,1157,3354,3345,453,3340,318,4095,1543,2142,24,3376,4,2316,34,2437,2296,11111111111111111111
68,7511508,124819,0,32514079,812478342,2479360484577342558876476420,2478300297159019646881375234,420,420,164,378,512,694,320,918,7,11,2,34,90,11,640,820,777,897,1,2,1,768,867,0,2,1,2,9,19,5,50,1,5,2,2,2,4,777,777,12,861,2,19,900,2,2,902,859,774,31,8,31,1101660000000.0,1050625,963962000000.0,11905566722,11271,63106000000000.0,140839000000000.0,8620,459,17845,65501,1259,829,2129,2124,1156,3358,3348,477,3343,318,1598,3,2145,25,3379,4,2306,34,2438,2304,11111111111111111111
69,7511568,124820,0,32514073,812478342,2479360484577342558876476419,2478301477751761866153009154,420,420,473,665,513,889,65,918,7,11,2,33,46,12,768,48,778,898,1,1,1,896,425,4,1,1,2,8,19,5,46,2,5,3,2,2,3,777,777,12,861,2,19,900,2,2,902,859,774,25,8,31,1100590000000.0,1049601,965036000000.0,12933170178,11271,63088900000000.0,141191000000000.0,9290,413,17833,65501,1259,829,2129,2124,1161,3358,3348,478,3342,318,1615,3,2144,25,3378,4,2307,34,2438,2304,11111111111111111111
70,7511628,124821,0,32514073,812478342,2479360484577341459364848643,2478301476598843660081046530,420,420,473,665,513,940,192,968,7,11,2,34,46,12,768,48,778,898,1,1,1,896,425,4,1,1,2,9,19,5,49,2,4,3,2,2,3,777,777,12,860,2,19,900,2,2,902,859,774,25,8,31,1100590000000.0,1049601,965036000000.0,12933171202,11271,66533400000000.0,141191000000000.0,6194,279,17821,65501,1259,829,2128,2124,1154,3358,3349,478,3343,317,1618,3,2143,24,3378,4,2312,33,2438,2295,11111111111111111111
71,7511688,124822,0,32514073,812478342,2479360484577342558876476419,2478300297160144447275541506,420,420,528,393,513,739,513,1023,7,11,2,33,46,12,640,820,777,897,1,2,1,896,425,4,1,1,2,9,18,5,49,2,5,2,2,2,3,777,777,12,861,2,19,900,2,2,902,859,774,25,8,31,1100590000000.0,1050625,963962000000.0,12933170178,11271,70334500000000.0,141118000000000.0,9268,328,17809,65501,1259,829,2128,2123,1152,3358,3348,477,3343,317,1620,3,2142,25,3378,4,2311,34,2437,2294,11111111111111111111
72,7511749,124823,0,32514073,812477318,7431119461127241841550042115,2478301476598843660079997954,420,420,118,121,512,827,704,552,7,11,2,34,46,12,640,820,777,897,1,1,2,896,425,4,1,1,2,9,18,5,49,2,4,3,2,2,3,777,777,12,860,2,19,899,2,6,902,858,774,25,8,31,1100590000000.0,2098177,963962000000.0,12933171202,11271,75960900000000.0,140770000000000.0,7974,212,17797,65501,1259,829,2127,2122,1152,3358,3348,478,3343,318,1621,3,2140,24,3377,5,2310,33,2438,2292,11111111111111111111
73,7511809,124824,0,32514072,812477318,2479359303985720741953545219,2478301477751761866151961602,420,420,729,24,513,577,448,521,7,11,2,33,46,12,640,820,777,897,1,1,1,896,425,4,1,1,2,9,18,5,46,2,5,3,2,2,3,777,777,12,860,2,19,899,2,2,902,858,774,24,8,31,1100590000000.0,1049601,963962000000.0,12933170178,11271,71665900000000.0,141019000000000.0,8821,299,17797,65501,1259,829,2126,2122,1152,3357,3349,477,3343,318,1623,3,2143,25,3377,4,2309,33,2438,2304,11111111111111111111
74,7511868,124825,0,32514073,812478341,2479359303985720741953545219,2478300296007222942668694530,420,420,199,825,512,1001,576,574,7,11,2,32,46,12,512,568,777,896,1,2,1,256,884,2,1,2,2,9,18,5,49,2,4,2,2,2,3,777,777,12,860,2,19,899,2,2,901,859,774,25,8,31,2200100000000.0,1050625,962888000000.0,12933169154,11271,78967400000000.0,140959000000000.0,7566,779,17773,65501,1259,829,2126,2121,1155,3357,3348,478,3342,318,1624,3,2142,25,3376,4,2305,34,2438,2303,11111111111111111111
75,7511928,124826,0,32514073,812478341,3717298162679480298366575619,2478302658343381484051637250,420,420,43,88,513,452,193,997,7,11,2,34,46,12,640,820,777,897,1,1,1,896,425,4,1,1,2,9,18,5,45,2,5,4,2,2,3,777,776,11,860,2,19,898,2,3,901,859,774,25,8,31,1100590000000.0,1049601,963962000000.0,12933171202,11271,68526300000000.0,141036000000000.0,7470,571,17773,65501,1259,829,2125,2120,1152,3357,3349,478,3343,317,1625,3,2141,24,3380,4,2309,34,2438,2295,11111111111111111111
76,7511988,124827,0,32514073,812477316,2479358123394101122979079171,2478301476598840361546164226,420,420,619,568,513,308,450,954,8,11,2,34,46,12,960,268,778,895,1,1,1,896,425,4,1,1,2,10,19,5,46,2,4,3,2,2,3,777,776,11,861,2,19,898,2,2,900,858,774,25,8,31,1100590000000.0,1049601,961815000000.0,12933171202,11272,65588600000000.0,141165000000000.0,6928,231,17749,65501,1259,829,2124,2119,1159,3357,3349,477,3343,317,1626,3,2140,25,3379,4,2308,34,2439,2305,11111111111111111111
77,7512049,124828,0,32514072,812477316,6193178241250241947677500419,2477091370187608313493988354,420,420,548,692,1023,579,513,1003,7,11,2,34,46,13,960,268,778,895,1,1,1,896,425,4,1,1,2,9,18,5,49,2,4,2,1,2,3,777,777,11,861,2,19,898,2,5,900,858,774,24,8,31,1100590000000.0,1049601,961815000000.0,14006913026,11271,68960100000000.0,140693000000000.0,7906,300,17749,65501,1259,829,2124,2118,1157,3357,3349,478,3343,318,1628,3,2139,25,3379,4,2307,33,2439,2305,11111111111111111111
78,7512108,124829,0,32514073,812478340,2479356942802480405567775746,2478301476598844759591625730,420,420,80,874,513,56,33,551,7,11,2,33,46,11,960,268,778,895,1,1,1,896,425,4,1,1,2,9,18,5,50,2,4,3,2,2,2,777,776,11,861,2,19,897,2,2,900,859,774,25,8,31,1100590000000.0,1049601,961815000000.0,11859428354,11271,75733300000000.0,141247000000000.0,7635,473,17737,65501,1259,829,2123,2118,1156,3358,3348,478,3343,318,1628,3,2138,24,3379,5,2307,34,2437,2303,11111111111111111111
79,7512168,124830,0,32514073,812478340,3717296982087860680467948547,2478301476598840361545114626,420,420,219,106,512,137,481,532,7,11,2,34,46,12,960,268,778,895,1,1,1,896,425,4,1,1,2,9,18,5,46,2,4,3,2,2,3,777,777,11,861,2,19,897,2,3,900,859,774,25,8,31,1100590000000.0,1049601,961815000000.0,12933171202,11271,73182100000000.0,140766000000000.0,8681,169,17725,65501,1259,829,2122,2117,1153,3357,3349,477,3342,318,1630,3,2137,25,3378,5,2318,33,2437,2301,11111111111111111111
80,7512228,124831,0,32514073,812478339,3717296982087860680467948546,2478301476598844759591625730,420,420,829,694,512,680,896,543,7,11,2,34,46,13,832,16,778,894,1,1,1,896,425,4,1,1,2,9,18,5,50,2,4,3,2,2,2,777,777,11,861,2,19,897,2,3,899,859,774,25,8,31,1100590000000.0,1049601,960741000000.0,14006913026,11271,74749700000000.0,140924000000000.0,8866,792,17714,65501,1259,829,2121,2117,1151,3357,3349,477,3342,318,1631,3,2136,25,3379,4,2315,34,2438,2297,11111111111111111111
81,7512288,124832,0,32514073,812478339,2479356941649558900961977347,2478301477751762965663589378,420,420,219,106,512,725,705,916,7,11,2,33,46,11,832,16,778,894,1,1,1,896,425,4,1,1,2,9,18,5,47,2,5,3,2,2,3,777,777,11,861,2,18,897,2,2,899,859,774,25,8,31,1100590000000.0,1049601,960741000000.0,11859428354,11271,62994400000000.0,140766000000000.0,8689,220,17702,65507,1259,829,2120,2116,1154,3357,3349,477,3343,318,1632,3,2136,25,3378,5,2317,34,2437,2300,11111111111111111111
82,7512349,124833,0,32514073,812478339,6193175880067000513928635395,2478301477751766264199521281,420,420,1021,854,512,754,736,519,7,11,2,34,46,11,832,16,778,894,1,2,1,896,425,4,1,1,1,9,19,5,50,2,5,3,2,2,3,777,777,12,861,2,19,896,2,5,899,859,774,25,8,31,1100590000000.0,1050625,960741000000.0,11859429378,11271,71429700000000.0,140967000000000.0,5667,457,17690,65501,1259,829,2120,2115,1149,3357,3348,478,3342,318,1632,3,2134,25,3378,5,2312,34,2437,2295,11111111111111111111
83,7512409,124834,0,32514073,812478338,3717296982087860680467948547,2478300297160144447275541506,420,420,856,646,513,164,578,955,7,11,2,34,46,12,832,16,778,894,1,1,1,896,425,4,1,1,2,9,18,5,49,2,5,2,2,2,3,777,777,11,861,2,19,897,2,3,898,859,774,25,8,31,1100590000000.0,1049601,960741000000.0,12933171202,11271,65665900000000.0,141186000000000.0,5926,354,17678,65501,1259,829,2119,2114,1152,3357,3348,477,3342,318,1634,3,2134,24,3377,4,2317,34,2437,2301,11111111111111111111
84,7512468,124835,0,31465497,812477314,3717295800343317358937121795,2478301476598845859103253506,420,420,491,631,512,710,352,533,8,11,2,34,46,14,704,788,777,893,1,1,1,896,425,4,1,1,2,9,18,5,51,2,4,3,2,2,3,777,776,11,860,2,18,896,2,3,898,858,774,25,8,30,1100590000000.0,1049601,959667000000.0,15080654850,11272,73302300000000.0,140907000000000.0,6974,178,17666,65501,1259,829,2118,2114,1152,3357,3348,477,3342,318,1635,3,2133,25,3377,4,2303,34,2438,2300,11111111111111111111
85,7512528,124836,0,31465497,812478338,3717294620904619245645341698,2478300296007220743645438978,420,420,694,595,1023,204,385,937,8,11,2,34,46,11,256,741,778,893,2,2,1,896,425,4,1,1,2,9,18,5,47,2,4,2,2,2,2,777,777,11,861,2,19,895,2,3,898,859,774,25,8,30,1100590000000.0,1050626,959668000000.0,11859429378,11272,64416000000000.0,140680000000000.0,8343,400,17654,65501,1259,829,2118,2113,1148,3356,3348,478,3342,318,1636,3,2132,25,3377,5,2310,33,2437,2293,11111111111111111111
86,7512588,124837,0,32514073,812478338,2479354581619237872308331522,2478301477751762965663589378,420,420,446,713,512,263,2,901,8,12,2,34,46,11,256,741,778,893,1,12,2,512,53,66,2,2,2,9,18,5,47,2,5,3,2,2,2,777,777,12,860,2,19,895,2,2,898,859,774,25,8,31,2201240000000.0,2109441,959668000000.0,11859429378,12296,61916400000000.0,140929000000000.0,6587,198,17642,65501,1259,829,2117,2112,1150,3356,3348,477,3343,318,1636,3,2131,25,3376,4,2316,33,2438,2298,11111111111111111111
87,7512649,124838,0,32514073,812478338,6193174699475378697005704194,2478301477751766264198472706,420,420,135,602,513,645,512,539,7,11,2,34,46,12,576,536,777,892,5,107,7,768,445,1002,24,24,2,9,18,5,50,2,5,3,2,2,2,777,777,12,860,2,19,895,2,5,898,859,774,25,8,31,26415100000000.0,7449605,958593000000.0,12933171202,11271,74148400000000.0,141174000000000.0,8937,510,17642,65501,1259,829,2117,2112,1149,3357,3348,477,3342,318,1637,3,2131,25,3376,5,2312,33,2437,2295,11111111111111111111
